MIB-MODULE,MIB File,OID,Name,Recommended Action,Comments,Description,Trigger Description,Dependency,cleartime In Days
cpqhlth.mib,compaq,.1.3.6.1.4.1.232.0.6055,cpqHe3FltTolFanRedundancyRestored,Average,,The Fault Tolerant Fans have returned to a redundant state for the specified chassis,The Fault Tolerant Fans have returned to a redundant state for the specified chassis.,NONE,3d
cpqhlth.mib,compaq,.1.3.6.1.4.1.232.0.6056,cpqHe4CorrMemReplaceMemModule,Average,,Corrected Memory Errors Detected The errors have been corrected but the memory module should be replaced,Corrected Memory Errors Detected The errors have been corrected but the memory module...,NONE,3d
cpqhlth.mib,compaq,.1.3.6.1.4.1.232.0.6057,cpqHeResMemBoardRemoved,Average,,Memory board or cartridge removed An Advanced Memory Protection subsystem board or cartridge has been removed from the system User Action Insure the board or cartridge has memory correctly installed and reinsert the memory board or cartridge back into the system,Memory board or cartridge removed An Advanced Memory Protection subsystem board or ca...,NONE,3d
cpqhlth.mib,compaq,.1.3.6.1.4.1.232.0.6058,cpqHeResMemBoardInserted,Average,,Memory board or cartridge inserted An Advanced Memory Protection subsystem board or cartridge has been inserted into the system User Action None,Memory board or cartridge inserted An Advanced Memory Protection subsystem board or c...,NONE,3d
cpqhlth.mib,compaq,.1.3.6.1.4.1.232.0.6059,cpqHeResMemBoardBusError,Average,,Memory board or cartridge bus error detected An Advanced Memory Protection subsystem board or cartridge bus error has been detected User Action Replace the indicated board or cartridge,Memory board or cartridge bus error detected An Advanced Memory Protection subsystem ...,NONE,3d
cpqhlth.mib,compaq,.1.3.6.1.4.1.232.0.6060,cpqHeEventOccurred,Average,,An event has occurred User Action None,An event has occurred User Action None.,NONE,3d
cpqhlth.mib,compaq,.1.3.6.1.4.1.232.0.6061,cpqHeManagementProcInReset,Average,,The Management processor is currently in reset The management processor is currently in the process of being reset because of a firmware update or some other event User action None,The Management processor is currently in reset The management processor is currently ...,NONE,3d
cpqhlth.mib,compaq,.1.3.6.1.4.1.232.0.6062,cpqHeManagementProcReady,Average,,The Management processor is ready The management processor has successfully reset and is now available again User action None,The Management processor is ready The management processor has successfully reset and...,NONE,3d
cpqhlth.mib,compaq,.1.3.6.1.4.1.232.0.6063,cpqHeManagementProcFailedReset,Average,,The Management processor failed reset The management processor was not successfully reset and is not operational User action Reset the management procesessor again or reflash the management processor firmware,The Management processor failed reset The management processor was not successfully r...,NONE,3d
cpqhlth.mib,compaq,.1.3.6.1.4.1.232.0.6064,cpqHe5CorrMemReplaceMemModule,Average,,Corrected \ uncorrected Memory Errors Detected The errors have been corrected but the memory module should be replaced Value  for CPU means memory is not Processor based,Corrected \ uncorrected Memory Errors Detected The errors have been corrected but the...,NONE,3d
cpqhlth.mib,compaq,.1.3.6.1.4.1.232.0.6065,cpqHe5ResMemBoardRemoved,Average,,Memory board or cartridge or riser removed An Advanced Memory Protection subsystem board or cartridge or riser has been removed from the system Value  for CPU means memory is not processor based User Action Insure the board or cartridge or riser has memory correctly installed and reinsert the memory board or cartridge or CPU back into the system,Memory board or cartridge or riser removed An Advanced Memory Protection subsystem bo...,NONE,3d
cpqhlth.mib,compaq,.1.3.6.1.4.1.232.0.6066,cpqHe5ResMemBoardInserted,Average,,Memory board or cartridge or riser inserted An Advanced Memory Protection subsystem board or cartridge or riser Has been inserted into the system Value  for CPU means memory is not processor based User Action None,Memory board or cartridge or riser inserted An Advanced Memory Protection subsystem b...,NONE,3d
cpqhlth.mib,compaq,.1.3.6.1.4.1.232.0.6067,cpqHe5ResMemBoardBusError,Average,,Memory board or cartridge or Riser bus error detected An Advanced Memory Protection subsystem board or cartridge or Riser bus error has been detected Value  for CPU means memory is not processor based User Action Replace the indicated board or cartridge or Riser,Memory board or cartridge or Riser bus error detected An Advanced Memory Protection s...,NONE,3d
cpqhlth.mib,compaq,.1.3.6.1.4.1.232.0.6068,cpqHeResilientMemLockStepMemoryEngaged,Average,,Advanced Memory Protection LockStep Engine Memory Engaged The Advanced Memory Protection subsystem has detected a memory fault The LockStep engine has been activated User Action Replace the faulty memory,Advanced Memory Protection LockStep Engine Memory Engaged The Advanced Memory Protect...,NONE,3d
cpqhlth.mib,compaq,.1.3.6.1.4.1.232.0.6069,cpqHe4FltTolPowerSupplyACpowerloss,Average,, The fault tolerant power supply AC power loss for the specified chassis and bay location, The fault tolerant power supply AC power loss for the specified chassis and bay loca...,NONE,3d
cpqhlth.mib,compaq,.1.3.6.1.4.1.232.0.6070,cpqHeSysBatteryFailed,Average,,The system battery condition has been set to failed for the specified chassis and index location,The system battery condition has been set to failed for the specified chassis and ind...,NONE,3d
cpqhlth.mib,compaq,.1.3.6.1.4.1.232.0.6071,cpqHeSysBatteryRemoved,Average,,The system battery condition has removed for the specified chassis and index location,The system battery condition has removed for the specified chassis and index location...,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11001,cpqHoGenericTrap,Average,, Generic trap, Generic trap.,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11002,cpqHoAppErrorTrap,Average,,An application has generated an exception  Specific error information is contained in the variable cpqHoSwPerfAppErrorDesc,An application has generated an exception  Specific error information is contained in...,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11003,cpqHo2GenericTrap,Average,, Generic trap, Generic trap.,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11004,cpqHo2AppErrorTrap,Average,,An application has generated an exception  Specific error information is contained in the variable cpqHoSwPerfAppErrorDesc,An application has generated an exception  Specific error information is contained in...,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11005,cpqHo2NicStatusOk,Average,,This trap will be sent any time the status of a NIC changes to the OK condition,This trap will be sent any time the status of a NIC changes to the OK condition.,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11006,cpqHo2NicStatusFailed,Average,,This trap will be sent any time the status of a NIC changes to the Failed condition,This trap will be sent any time the status of a NIC changes to the Failed condition.,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11007,cpqHo2NicSwitchoverOccurred,Average,,This trap will be sent any time the configured redundant NIC becomes the active NIC,This trap will be sent any time the configured redundant NIC becomes the active NIC.,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11008,cpqHo2NicStatusOk2,Average,,This trap will be sent any time the status of a NIC changes to the OK condition,This trap will be sent any time the status of a NIC changes to the OK condition.,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11009,cpqHo2NicStatusFailed2,Average,,This trap will be sent any time the status of a NIC changes to the Failed condition,This trap will be sent any time the status of a NIC changes to the Failed condition.,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11010,cpqHo2NicSwitchoverOccurred2,Average,,This trap will be sent any time the configured redundant NIC becomes the active NIC,This trap will be sent any time the configured redundant NIC becomes the active NIC.,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11011,cpqHoProcessEventTrap,Average,, A monitored process has either started or stopped running, A monitored process has either started or stopped running.,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11012,cpqHoProcessCountWarning,Average,, A monitored process count has violated the thresholds set on cpqHoSWRunningCount, A monitored process count has violated the thresholds set on cpqHoSWRunningCount.,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11013,cpqHoProcessCountNormal,Average,, A monitored process count has returned back to normal, A monitored process count has returned back to normal.,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11014,cpqHoCriticalSoftwareUpdateTrap,Average,, This trap is a send to the user to notify him of a Critical Software Update, This trap is a send to the user to notify him of a Critical Software Update.,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11015,cpqHoCrashDumpNotEnabledTrap,Average,,This trap is sent to the user to notify him that the Crash Dump is not enabled This trap is not sent if cpqHoCrashDumpMonitoring is disabled,This trap is sent to the user to notify him that the Crash Dump is not enabled This t...,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11016,cpqHoBootPagingFileTooSmallTrap,Average,,This trap is sent when the paging file size of the boot volume or the target volume of the memory dump file is too small to hold a crash dump This trap is not sent if cpqHoCrashDumpMonitoring is disabled,This trap is sent when the paging file size of the boot volume or the target volume o...,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11017,cpqHoSWRunningStatusChangeTrap,Average,, This trap notifies the user that the running software has changed status configuration status or redundancy mode, This trap notifies the user that the running software has changed status configurati...,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11018,cpqHo2PowerThresholdTrap,Average,, Power threshold exceeded, Power threshold exceeded.,NONE,3d
cpqhost.mib,compaq,.1.3.6.1.4.1.232.0.11019,cpqHoBootPagingFileOrFreeSpaceTooSmallTrap,Average,, This trap is sent when the paging file size of the boot volume or the free space of memory dump target volume is too small to hold a crash dump, This trap is sent when the paging file size of the boot volume or the free space of ...,NONE,3d
cpqida.mib,cpqDriveArray,.1.3.6.1.4.1.232.3.0.1,cpqDaLogDrvStatusChange,Average,,Logical Drive Status Change This trap signifies that the agent has detected a change in the status of a drive array logical drive  The variable cpqDaLogDrvStatus indicates the current logical drive status,Logical Drive Status Change This trap signifies that the agent has detected a change ...,NONE,3d
cpqida.mib,cpqDriveArray,.1.3.6.1.4.1.232.3.0.2,cpqDaSpareStatusChange,Average,,Spare Drive Status Change This trap signifies that the agent has detected a change in the status of a drive array spare drive  The variable cpqDaSpareStatus indicates the current spare drive status  The variable cpqDaSpareBusNumber indicates the SCSI bus number associated with this drive,Spare Drive Status Change This trap signifies that the agent has detected a change in...,NONE,3d
cpqida.mib,cpqDriveArray,.1.3.6.1.4.1.232.3.0.3,cpqDaPhyDrvStatusChange,Average,,Physical Drive Status Change This trap signifies that the agent has detected a change in the status of a drive array physical drive  The variable cpaDaPhyDrvStatus indicates the current physical drive status The variable cpqDaPhyDrvBusNumber indicates the SCSI bus number associated with this drive,Physical Drive Status Change This trap signifies that the agent has detected a change...,NONE,3d
cpqida.mib,cpqDriveArray,.1.3.6.1.4.1.232.3.0.4,cpqDaPhyDrvThreshPassedTrap,Average,,Physical Drive Threshold Passed This trap signifies that the agent has detected a factory threshold associated with one of the physical drive objects on a drive array has been exceeded  The variable cpqDaPhyDrvBusNumber indicates the SCSI bus number associated with the drive,Physical Drive Threshold Passed This trap signifies that the agent has detected a fac...,NONE,3d
cpqida.mib,cpqDriveArray,.1.3.6.1.4.1.232.3.0.5,cpqDaAccelStatusChange,Average,,Accelerator Board Status Change This trap signifies that the agent has detected a change in the cpqDaAccelStatus of an array accelerator write cache  The current status is represented by the variable cpqDaAccelStatus,Accelerator Board Status Change This trap signifies that the agent has detected a cha...,NONE,3d
cpqida.mib,cpqDriveArray,.1.3.6.1.4.1.232.3.0.6,cpqDaAccelBadDataTrap,Average,,Accelerator Board Bad Data This trap signifies that the agent has detected an array accelerator cache board that has lost battery power  If data was being stored in the accelerator memory when the server lost power that data has been lost,Accelerator Board Bad Data This trap signifies that the agent has detected an array a...,NONE,3d
cpqida.mib,cpqDriveArray,.1.3.6.1.4.1.232.3.0.7,cpqDaAccelBatteryFailed,Average,,Accelerator Board Battery Failed This trap signifies that the agent has detected a battery failure associated with the array accelerator cache board The current battery status is indicated by the cpqDaAccelBattery variable,Accelerator Board Battery Failed This trap signifies that the agent has detected a ba...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3001,cpqDa2LogDrvStatusChange,Average,,Logical Drive Status Change This trap signifies that the agent has detected a change in the status of a drive array logical drive  The variable cpqDaLogDrvStatus indicates the current logical drive status,Logical Drive Status Change This trap signifies that the agent has detected a change ...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3002,cpqDa2SpareStatusChange,Average,,Spare Drive Status Change This trap signifies that the agent has detected a change in the status of a drive array spare drive  The variable cpqDaSpareStatus indicates the current spare drive status The variable cpqDaSpareBusNumber indicates the SCSI bus number associated with this drive,Spare Drive Status Change This trap signifies that the agent has detected a change in...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3003,cpqDa2PhyDrvStatusChange,Average,,Physical Drive Status Change This trap signifies that the agent has detected a change in the status of a drive array physical drive  The variable cpaDaPhyDrvStatus indicates the current physical drive status The variable cpqDaPhyDrvBusNumber indicates the SCSI bus number associated with this drive,Physical Drive Status Change This trap signifies that the agent has detected a change...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3004,cpqDa2PhyDrvThreshPassedTrap,Average,,Physical Drive Threshold Passed This trap signifies that the agent has detected a factory threshold associated with one of the physical drive objects on a drive array has been exceeded  The variable cpqDaPhyDrvBusNumber indicates the SCSI bus number associated with the drive,Physical Drive Threshold Passed This trap signifies that the agent has detected a fac...,NONE,3d
