MIB-MODULE,MIB File,OID,Name,Recommended Action,Comments,Description,Trigger Description,Dependency,cleartime In Days
ILO,ILO,.1.3.6.1.4.1.232.0.9012,cpqSm2SecurityOverrideEngaged ,Average,,Security Override Engaged;The Remote Insight; Integrated Lights;Out firmware has detected the security override jumperhas been toggled to the engaged position;,ILO/firmware  detected the security override jumper has been toggled to the engaged position,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.9013,cpqSm2SecurityOverrideDisengaged ,Average,,Security Override Disengaged;The Remote Insight; Integrated Lights;Out firmware has detected the security override jumperhas been toggled to the disengaged position;,ILO/firmware  detected the security override jumper has been toggled to the Disengaged position,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.9016,cpqSm2NicLinkUp ,Information,,The iLO NIC Link is Up;The Remote Insight; Integrated Lights;Out firmware hasdetected the presence of network link;,The iLO NIC Link is Up,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.9015,cpqSm2NicLinkDown ,Critical,,The iLO NIC Link is Down;The Remote Insight; Integrated Lights;Out firmware hasdetected the loss of network link;,The iLO NIC Link is Down;,.1.3.6.1.4.1.232.0.9016,3d
ILO,ILO,.1.3.6.1.4.1.232.0.9009,cpqSm2MouseCableDisconnected ,Average,,Mouse Cable Disconnected;The Remote Insight mouse cable has been disconnected;,ILO- Mouse Cable Disconnected;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.9011,cpqSm2LogsFull ,Average,,Logs Full;The Remote Insight; Integrated Lights;Out firmware has detected the logs are full;,ILO- Logs Full,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.9008,cpqSm2KeyboardCableDisconnected ,Average,,Keyboard Cable Disconnected;The Remote Insight keyboard cable has been disconnected;,ILO-Keyboard Cable Disconnected,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.9020,cpqSm2IrsCommFailure ,Critical,,The iLO to Insight Remote Support or Insight Online communication failed;,ILO to Insight Remote Support /Communication Failed,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.9006,cpqSm2InterfaceError ,Critical,,Remote Insight; Integrated Lights;Out Interface Error;The host OS has detected an error in the Remote Insight; Integrated Lights;Outinterface;  The firmware is not responding;, The firmware is not responding/Outinterface error,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.9010,cpqSm2ExternalPowerCableDisconnected ,Average,,External Power Cable Disconnected;The Remote Insight external power cable has been disconnected;,ILO-External Power Cable Disconnected,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.9004,cpqSm2BatteryFailed ,Critical,,Remote Insight Battery Failed;The Remote Insight battery has failed and needs to be replaced;,ILO-Remote Insight Battery Failed/to be replaced,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.9007,cpqSm2BatteryDisconnected ,Critical,,Remote Insight Battery Disconnected;The Remote Insight battery cable has been disconnected;,ILO-Remote Insight Battery Disconnected,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.5.0.3,cpqScsiPhyDrvStatusChange ,Information,,Physical Drive Status Change;The agent has detected a change in the status of aSCSI physical drive;  The current physical drivestatus is indicated in the cpqScsiPhyDrvStatus variable;,SCSI-Physical Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.5.0.2,cpqScsiLogDrvStatusChange ,Information,,Logical Drive Status Change;The agent has detected a change in the Logical DriveStatus of a SCSI logical drive;  The current logicaldrive status is indicated by the cpqScsiLogDrvStatus variable;,SCSI-Logical Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.5.0.1,cpqScsiCntlrStatusChange ,Information,,SCSI Controller Status Change;The agent has detected a change in the controllerstatus of a SCSI Controller;  The variablecpqScsiCntlrStatus indicates the current controller status;,SCSI -Controller Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.5015,cpqScsiCdLibraryStatusChange ,Information,,CD Library Status Change;The agent has detected a change in the status of aCD Library device;  The current CD Library status isindicated in the cpqScsiCdLibraryCondition variable;,SCSI-CD Library Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.5020,cpqScsi5PhyDrvStatusChange ,Information,,Physical Drive Status Change;The Storage Agent has detected a change in the status of aSCSI physical drive;  The current physical drivestatus is indicated in the cpqScsiPhyDrvStatus variable;,SCSI5-Physical Drive Status Change;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.5017,cpqScsi4PhyDrvStatusChange ,Information,,Physical Drive Status Change;The Storage Agent has detected a change in the status of aSCSI physical drive;  The current physical drivestatus is indicated in the cpqScsiPhyDrvStatus variable;,SCSI4-Physical Drive Status Change;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.5006,cpqScsi3PhyDrvStatusChange ,Information,,Physical Drive Status Change;The agent has detected a change in the status of aSCSI physical drive;  The current physical drivestatus is indicated in the cpqScsiPhyDrvStatus variable;,SCSI3-Physical Drive Status Change;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.5021,cpqScsi3LogDrvStatusChange ,Information,,Logical Drive Status Change;The Storage Agent has detected a change in the status of aSCSI logical drive;  The current logical drive status isindicated in the cpqScsiLogDrvStatus variable;,SCSI-Logical Drive Status Change;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.5005,cpqScsi3CntlrStatusChange ,Information,,SCSI Controller Status Change;The agent has detected a change in the controllerstatus of a SCSI Controller;  The variablecpqScsiCntlrStatus indicates the current controller status;,SCSI 3-Controller Status Change;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.5003,cpqScsi2PhyDrvStatusChange ,Information,,Physical Drive Status Change;The agent has detected a change in the status of aSCSI physical drive;  The current physical drivestatus is indicated in the cpqScsiPhyDrvStatus variable;,SCSI 2-Physical Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.5002,cpqScsi2LogDrvStatusChange ,Information,,Logical Drive Status Change;The agent has detected a change in the Logical DriveStatus of a SCSI logical drive;  The current logicaldrive status is indicated by the cpqScsiLogDrvStatus variable;,SCSI 2-Logical Drive Status Change;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.5001,cpqScsi2CntlrStatusChange ,Information,,SCSI Controller Status Change;The agent has detected a change in the controllerstatus of a SCSI Controller;  The variablecpqScsiCntlrStatus indicates the current controller status;,SCSI2 2- Controller Status Change;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.5022,cpqSasPhyDrvStatusChange ,Information,,Physical Drive Status Change;The Storage Agent has detected a change in the status of aSAS or SATA physical drive;  The current physical drive statusis indicated in the cpqSasPhyDrvStatus variable;User Action; If cpqSasPhyDrvStatus is 'predictiveFailure(;)';'failed(;)'; 'ssdWearOut(;;)' or 'notAuthenticated(;;)';replace the drive;,SAS/SATA Physical Drive Status Change;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.5026,cpqSasPhyDrvSSDWearStatusChange ,Information,,Solid State Disk Wear Status Change;This trap signifies that the agent has detected a change in theSSD wear status of a SAS or SATA physical drive;  The variablecpqSasPhyDrvSSDWearStatus indicates the current SSD wear status;User Action; If cpqSasPhyDrvSSDWearStatus is 'ssdWearOut(;)';replace the drive;,SAS/SATA Solid State Disk Wear Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.5023,cpqSasLogDrvStatusChange ,Information,,Logical Drive Status Change;The Storage Agent has detected a change in the status of aSAS or SATA logical drive;  The current logical drive status isindicated in the cpqSasLogDrvStatus variable;,SAS/SATA Logical Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.5025,cpqSas2TapeDrvStatusChange ,Information,,SAS Tape Drive Status Change;The Storage Agent has detected a change in the status of aSAS tape drive;  The current tape drive status isindicated in the cpqSasTapeDrvStatus variable;,SAS 2 Tape Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.18010,cpqNicVirusLikeActivityStopped ,Critical,,This trap will be sent when the Virus Throttle FilterDriver no longer detects virus like activity;User Action;  None required;,NIC-Virus Throttle FilterDriver no longer detects virus like activity;User Action;  None required;,.1.3.6.1.4.1.232.0.18009,3d
ILO,ILO,.1.3.6.1.4.1.232.0.18009,cpqNicVirusLikeActivityDetected ,Clear,,This trap will be sent when the Virus Throttle FilterDriver detects virus like activity;User Action;  The system reporting this trap requiresimmediate attention;,NIC -Virus Throttle FilterDriver detects virus like activity;User Action;requires immediate,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.18004,cpqNicRedundancyReduced ,Minor,,This trap will be sent any time a physical adapter in alogical adapter group changes to the Failed condition; butat least one physical adapter remains in the OK condition;;This can be caused by loss of link due to a cable beingremoved from the adapter or the Hub or Switch;  Internaladapter; Hub; or Switch failures can also cause thiscondition;User Action; Check the cables to the adapter and the Hub orSwitch;  If no cable problems are found; the adapter; Hub;or Switch may need replacement;,"NIC-physical adapter in alogical adapter group changes to the Failed, But 1 NIC Ok",NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.18003,cpqNicRedundancyIncreased ,Average,,This trap will be sent any time a previously failed physicaladapter in a connected logical adapter group returns to the OK condition;  This trap is not sent when a logical adaptergroup has connectivity restored from a Failed condition;  ThecpqNicConnectivityRestored trap is sent instead;This can be caused by replacement of a faulty cableor re;attaching a cable that was unplugged;User Action;  None required;,NIC-previously failed physical adapter in a connected logical adapter group returns to the OK condition ,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.18001,cpqNicConnectivityRestored ,Average,,This trap will be sent any time connectivity is restoredto a logical adapter;  This occurs when the physicaladapter in a single adapter configuration returns tothe OK condition or at least one physical adapterin a logical adapter group returns to the OK condition;This can be caused by replacement of a faulty cableor re;attaching a cable that was unplugged;User Action; None required;,NIC-connectivity is restoredto a logical adapter; ,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.18002,cpqNicConnectivityLost ,Average,,This trap will be sent any time the status of a logicaladapter changes to the Failed condition;  This occurswhen the adapter in a single adapter configuration fails;or when the last adapter in a redundant configuration fails;This can be caused by loss of link due to a cable beingremoved from the adapter or the Hub or Switch;  Internaladapter; Hub; or Switch failures can also cause thiscondition;User Action; Check the cables to the adapter and the Hub orSwitch;  If no cable problems are found; the adapter; Hub;or Switch may need replacement;,NIC- status of a logicaladapter changes to the Failed condition,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.18014,cpqNic3RedundancyReduced ,Average,,This trap will be sent any time a physical adapter in alogical adapter group changes to the Failed condition; butat least one physical adapter remains in the OK condition;;This can be caused by loss of link due to a cable beingremoved from the adapter or the Hub or Switch;  Internaladapter; Hub; or Switch failures can also cause thiscondition;User Action; Check the cables to the adapter and the Hub orSwitch;  If no cable problems are found; the adapter; Hub;or Switch may need replacement;,NIC-physical adapter in alogical adapter group changes to the Failed condition; butat least one physical adapter remains in the OK ,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.18013,cpqNic3RedundancyIncreased ,Average,,This trap will be sent any time a previously failed physicaladapter in a connected logical adapter group returns to the OKcondition;  This trap is not sent when a logical adaptergroup has connectivity restored from a Failed condition;  ThecpqNicConnectivityRestored trap is sent instead;This can be caused by replacement of a faulty cableor re;attaching a cable that was unplugged;User Action;  None required;,NIC3- previously failed physicaladapter in a connected logical adapter group returns to the Okcondition,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.18011,cpqNic3ConnectivityRestored ,Average,,This trap will be sent any time connectivity is restoredto a logical adapter;  This occurs when the physicaladapter in a single adapter configuration returns tothe OK condition or at least one physical adapterin a logical adapter group returns to the OK condition;This can be caused by replacement of a faulty cableor re;attaching a cable that was unplugged;User Action; None required;,NIC3-onnectivity is restoredto a logical adapter; ,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.18012,cpqNic3ConnectivityLost ,Average,,This trap will be sent any time the status of a logicaladapter changes to the Failed condition;  This occurswhen the adapter in a single adapter configuration fails;or when the last adapter in a redundant configuration fails;This can be caused by loss of link due to a cable beingremoved from the adapter or the Hub or Switch;  Internaladapter; Hub; or Switch failures can also cause thiscondition;User Action; Check the cables to the adapter and the Hub orSwitch;  If no cable problems are found; the adapter; Hub;or Switch may need replacement;,NIC3-status of a logicaladapter changes to the Failed condition,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.18008,cpqNic2RedundancyReduced ,Average,,This trap will be sent any time a physical adapter in alogical adapter group changes to the Failed condition; butat least one physical adapter remains in the OK condition;;This can be caused by loss of link due to a cable beingremoved from the adapter or the Hub or Switch;  Internaladapter; Hub; or Switch failures can also cause thiscondition;User Action; Check the cables to the adapter and the Hub orSwitch;  If no cable problems are found; the adapter; Hub;or Switch may need replacement;,NIC2- physical adapter in alogical adapter group changes to the Failed condition; butat least one physical adapter remains in the OK ,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.18007,cpqNic2RedundancyIncreased ,Average,,This trap will be sent any time a previously failed physicaladapter in a connected logical adapter group returns to the OKcondition;  This trap is not sent when a logical adaptergroup has connectivity restored from a Failed condition;  ThecpqNicConnectivityRestored trap is sent instead;This can be caused by replacement of a faulty cableor re;attaching a cable that was unplugged;User Action;  None required;,NIC2-previously failed physicaladapter in a connected logical adapter group returns to the Okcondition,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.18005,cpqNic2ConnectivityRestored ,Average,,This trap will be sent any time connectivity is restoredto a logical adapter;  This occurs when the physicaladapter in a single adapter configuration returns tothe OK condition or at least one physical adapterin a logical adapter group returns to the OK condition;This can be caused by replacement of a faulty cableor re;attaching a cable that was unplugged;User Action; None required;,NIC2-connectivity is restored to a logical adapter;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.18006,cpqNic2ConnectivityLost ,Average,,This trap will be sent any time the status of a logicaladapter changes to the Failed condition;  This occurswhen the adapter in a single adapter configuration fails;or when the last adapter in a redundant configuration fails;This can be caused by loss of link due to a cable beingremoved from the adapter or the Hub or Switch;  Internaladapter; Hub; or Switch failures can also cause thiscondition;User Action; Check the cables to the adapter and the Hub orSwitch;  If no cable problems are found; the adapter; Hub;or Switch may need replacement;,NIC2-status of a logicaladapter changes to the Failed condition,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.14005,cpqIdeLogicalDriveStatusChange ,Information,,IDE Logical Drive Status Change;This trap signifies that the agent has detected a change in thestatus of an IDE logical drive;  The variablecpqIdeLogicalDriveStatus indicates the current logical drivestatus;User Action; If the logical drive status is failed(;); examinethe array for failed drives that need replacement;,IDE-Logical Drive Status Change;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.14003,cpqIdeDriveUltraAtaDegraded ,Average,,An IDE drive detects an excessive number of Ultra ATAdata transmission errors between the hard drive and theprocessor;User Action; For best performance move Ultra ATA devices to theprimary controller and non Ultra ATA devices to the secondarycontroller;  If errors still persist; consider replacing thestandard ;;;conductor IDE cable with an ;;;conductor Ultra ATAcable;,IDE-excessive number of Ultra ATAdata transmission errors between the hard drive and theprocessor,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.14002,cpqIdeDriveOk ,Clear,,An IDE drive status has been set to ok;User Action; None;,IDE drive status has been set to ok,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.14001,cpqIdeDriveDegraded ,Major,,An IDE drive status has been set to degraded;User Action; The drive should be scheduled for replacement;Refer to the appropriate Maintenance and Service Guide fordetailed information on a component replacement;,IDE drive status has been set to degraded;,.1.3.6.1.4.1.232.0.14002,3d
ILO,ILO,.1.3.6.1.4.1.232.0.14004,cpqIdeAtaDiskStatusChange ,Information,,ATA Disk Status Change;This trap signifies that the agent has detected a change in thestatus of an ATA disk drive;  The variable cpqIdeAtaDiskStatusindicates the current disk drive status;User Action; If cpqIdeAtaDiskStatus is 'smartError(;)';'failed(;)' or 'ssdWearOut(;)' replace the drive;,ATA Disk Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.14006,cpqIdeAtaDiskSSDWearStatusChange ,Information,,Solid State Disk Wear Status Change;This trap signifies that the agent has detected a change in theSSD wear status of a SATA physical drive;  The variablecpqIdeAtaDiskSSDWearStatus indicates the current SSD wear status;User Action; If cpqIdeAtaDiskSSDWearStatus is 'ssdWearOut(;)';replace the drive;,SSD-Solid State Disk Wear Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11017,cpqHoSWRunningStatusChangeTrap ,Average,,This trap notifies the user that the running software has changed status; configuration status; or redundancy mode;,HO -This trap notifies the user that the running software has changed status;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11011,cpqHoProcessEventTrap ,Average,,A monitored process has either started or stopped running;,HO-A monitored process has either started or stopped running;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11012,cpqHoProcessCountWarning ,Minor,,A monitored process count has violated the thresholds set on cpqHoSWRunningCount,Ho-A monitored process count has violated the thresholds set on cpqHoSWRunningCount,.1.3.6.1.4.1.232.0.11013,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11013,cpqHoProcessCountNormal ,Information,,A monitored process count has returned back to normal;,HO-A monitored process count has returned back to normal;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11001,cpqHoGenericTrap ,Average,,";;  This trap is a generic trap; and left undefined;""Generic trap;""","HO- This trap is a generic trap; and left undefined;""Generic trap;""",NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11014,cpqHoCriticalSoftwareUpdateTrap ,Average,,This trap is a send to the user to notify him of a Critical Software Update;,Ho-his trap is a send to the user to notify him of a Critical Software Update;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11015,cpqHoCrashDumpNotEnabledTrap ,Average,,This trap is sent to the user to notify him that the Crash Dump is not enabled;This trap is not sent if cpqHoCrashDumpMonitoring is disabled;,Ho- notify him that the Crash Dump is not enabled,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11016,cpqHoBootPagingFileTooSmallTrap ,Average,,This trap is sent when the paging file size of the boot volume or the target volume of the memory dump file is too small to hold a crash dump;This trap is not sent if cpqHoCrashDumpMonitoring is disabled;,Ho-This trap is sent when the paging file size of the boot volume or the target volume of the memory dump file is too small to hold a crash dump,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11020,cpqHoMibHealthStatusArrayChangeTrap,Minor,, A change in the cpqHoMibHealthStatusArray has occurred., A change in the cpqHoMibHealthStatusArray has occurred.,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11019,cpqHoBootPagingFileOrFreeSpaceTooSmallTrap ,Average,,"This trap is sent when the paging file size of the boot volume or the free space of memory dump target volume is too small to hold a crash dump;""A change in the cpqHoMibHealthStatusArray has occurred;",Ho- paging file size of the boot volume or the free space of memory dump target volume is too small to hold a crash dump;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11002,cpqHoAppErrorTrap ,Average,,An application has generated an exception;  Specificerror information is contained in the variablecpqHoSwPerfAppErrorDesc;,Ho-An application has generated an exception,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11018,cpqHo2PowerThresholdTrap ,Average,,";;  This trap notifies user of a power threshold breach;""Power threshold exceeded;""",Ho-This trap notifies user of a power threshold breach;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11010,cpqHo2NicSwitchoverOccurred2 ,Average,,This trap will be sent any time the configured redundant NICbecomes the active NIC;,Ho-configured redundant NICbecomes the active NIC;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11007,cpqHo2NicSwitchoverOccurred ,Average,,This trap will be sent any time the configured redundant NICbecomes the active NIC;,Ho-configured redundant NICbecomes the active NIC;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11008,cpqHo2NicStatusOk2 ,Clear,,This trap will be sent any time the status of a NIC changes tothe OK condition;,Ho-status of a NIC changes tothe OK condition,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11005,cpqHo2NicStatusOk ,Clear,,This trap will be sent any time the status of a NIC changes tothe OK condition;,Ho- status of a NIC changes tothe OK condition;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11009,cpqHo2NicStatusFailed2 ,Critical,,This trap will be sent any time the status of a NIC changes tothe Failed condition;,Ho-status of a NIC changes tothe Failed condition,.1.3.6.1.4.1.232.0.11008,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11006,cpqHo2NicStatusFailed ,Critical,,This trap will be sent any time the status of a NIC changes tothe Failed condition;,Ho-status of a NIC changes tothe Failed condition;,.1.3.6.1.4.1.232.0.11005,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11003,cpqHo2GenericTrap ,Average,,";;  This trap is a generic trap; and left undefined;""Generic trap;""",Generic trap,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.11004,cpqHo2AppErrorTrap ,Average,,An application has generated an exception;  Specificerror information is contained in the variablecpqHoSwPerfAppErrorDesc;,Ho2-An application has generated an exception,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6005,cpqHeThermalTempOk ,Clear,,The temperature status has been set to ok;The server's temperature has returned to the normal operatingrange;,He-The server's temperature has returned to the normal operatingrang,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6003,cpqHeThermalTempFailed ,Major,,The temperature status has been set to failed;The system will be shutdown due to this thermal condition;,He-The system will be shutdown due to this thermal condition,.1.3.6.1.4.1.232.0.6005,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6004,cpqHeThermalTempDegraded ,Average,,The temperature status has been set to degraded;The server's temperature is outside of the normal operatingrange;  The server will be shutdown if thecpqHeThermalDegradedAction variable is set to shutdown(;);,"He- server's temperature is outside of the normal operating range,May acuse Sys Down",.1.3.6.1.4.1.232.0.6005,3d
,ILO,.1.3.6.1.4.1.232.0.6008,cpqHeThermalSystemFanOk ,Clear,,The system fan status has been set to ok;Any previously non;operational system fans have returned tonormal operation;,He-he system fan status has been set to ok,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6006,cpqHeThermalSystemFanFailed ,Critical,,The system fan status has been set to failed;A required system fan is not operating normally;  The systemwill be shutdown if the cpqHeThermalDegradedAction variableis set to shutdown(;);,He-system fan is not operating normally May acuse Sys Down,.1.3.6.1.4.1.232.0.6008,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6007,cpqHeThermalSystemFanDegraded ,Average,,The system fan status has been set to degraded;An optional system fan is not operating normally;,He-The system fan status has been set to degraded,.1.3.6.1.4.1.232.0.6008,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6010,cpqHeThermalCpuFanOk ,Clear,,The CPU fan status has been set to ok;Any previously non;operational processor fans have returnedto normal operation;,He-The CPU fan status has been set to ok,NONE,3d
