MIB-MODULE,MIB File,OID,Name,Recommended Action,Comments,Description,Trigger Description,Dependency,cleartime In Days
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.22,tmnxRedSecondaryCPMStatusChange,Major,,"""Generated when there is a change in the secondary CPM status.
This notification was made obsolete in the 2.1 release.
There is no way to administratively enable or disable
CPM cards so there is no need for a status change event
for administrative state changes.
Operational changes detected about the standby CPM
card are indicated by more specific notifications such
as tmnxEqCardFailure, tmnxEqCardRemoved, tmnxEqCardInserted
TIMETRA-SYSTEM-MIB::ssiRedStandbyReady,
TIMETRA-SYSTEM-MIB::ssiRedStandbySyncLost, and
TIMETRA-SYSTEM-MIB::ssiRedStandbySyncLost.""",Secondary CPM FAILED.,.1.3.6.1.4.1.6527.3.1.3.2.1.0.23,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.23,tmnxRedRestoreSuccess,Clear,,"""Generated when the secondary CPM successfully restores
the config and state.
This notification was made obsolete in the 2.1 release.
It does not apply. This event was originally created
for an early redundancy mechanism that was never
released.""",CPM Restored.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.24,tmnxRedRestoreFail,Major,,"""Generated when the secondary CPM fails to
restore the config and state.
This notification was made obsolete in the 2.1 release.
It does not apply. This event was originally created
for an early redundancy mechanism that was never
released.""",CPM Restored FAILED.,.1.3.6.1.4.1.6527.3.1.3.2.1.0.23,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.25,tmnxChassisNotificationClear,Average,,"""A trap indicating the clear of a chassis notification
identified by tmnxChassisNotifyOID.""",Chassis Notification Clear.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.26,tmnxEqSyncIfTimingHoldover,Average,,"""Generated when the synchronous equipment timing subsystem
transitions into a holdover state.
This notification will have the same indices as those of
the tmnxCpmCardTable.""",Synchronous equipment timing subsystem transitions into a holdover state.,.1.3.6.1.4.1.6527.3.1.3.2.1.0.27,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.27,tmnxEqSyncIfTimingHoldoverClear,Clear,,"""Generated when the synchronous equipment timing subsystem
transitions out of the holdover state.
This notification will have the same indices as those of
the tmnxCpmCardTable.""",Synchronous equipment timing subsystem transitions OUT of holdover state.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.28,tmnxEqSyncIfTimingRef1Alarm,Average,,"""Generated when an alarm condition on the first timing
reference is detected.
This notification will have the same indices as those of
the tmnxCpmCardTable.""",Alarm condition on the first timing reference is detected.,.1.3.6.1.4.1.6527.3.1.3.2.1.0.29,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.29,tmnxEqSyncIfTimingRef1AlarmClear,Clear,,"""Generated when an alarm condition on the first timing
reference is cleared.
This notification will have the same indices as those of
the tmnxCpmCardTable.""",Alarm condition on the first timing reference is Cleared.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.30,tmnxEqSyncIfTimingRef2Alarm,Average,,"""Generated when an alarm condition on the second timing
reference is detected.
This notification will have the same indices as those of
the tmnxCpmCardTable.""",Alarm condition on the Second timing reference is detected.,.1.3.6.1.4.1.6527.3.1.3.2.1.0.31,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.31,tmnxEqSyncIfTimingRef2AlarmClear,Clear,,"""Generated when an alarm condition on the second timing
reference is cleared.
This notification will have the same indices as those of
the tmnxCpmCardTable.""",Alarm condition on the second timing reference is Cleared.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.32,tmnxEqFlashDataLoss,Major,,"""tmnxEqFlashDataLoss is generated when there was an error
while data was getting written on to the compact flash. This
notification indicates a probable data loss.""",ERROR while data was getting written on to the compact flash.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.33,tmnxEqFlashDiskFull,Critical,,"""tmnxEqFlashDiskFull is generated when there is no space
left on the compact flash. No more data can be written to it.""",NO space left on the compact flash. No more data can be written to it.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.34,tmnxPeSoftwareLoadFailed,Major,,"""Generated when the CPM fails to load the software from a specified
location.
tmnxChassisNotifyHwIndex identifies the card for which the software
load failed and tmnxChassisNotifySoftwareLocation contains the
location from where the software load was attempted.""",CPM FAILS to load the software from a specified Location,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.35,tmnxPeBootloaderVersionMismatch,Major,,"""Generated when there is a mismatch between the CPM and boot loader
versions. tmnxChassisNotifyHwIndex identifies the CPM card.
tmnxChassisNotifyMismatchedVer contains the mismatched version of
bootloader and tmnxHwSoftwareCodeVersion contains the
expected version of the bootloader.""",Mismatch between the CPM and boot loader version.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.36,tmnxPeBootromVersionMismatch,Major,,"""Generated when there is a mismatch between the boot rom versions.
tmnxChassisNotifyHwIndex identifies the IOM card.
tmnxChassisNotifyMismatchedVer contains the mismatched version of
bootrom and tmnxHwSoftwareCodeVersion contains the expected version
of the bootrom.""",Mismatch between the boot rom versions.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.37,tmnxPeFPGAVersionMismatch,Major,,"""Generated when there is a mismatch between the FPGA versions.
tmnxChassisNotifyHwIndex identifies the IOM card.
tmnxChassisNotifyMismatchedVer contains the mismatched version of
FPGA and tmnxHwSoftwareCodeVersion contains the expected version
of the FPGA.""",Mismatch between the FPGA versions.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.38,tmnxEqSyncIfTimingBITSAlarm,Average,,"""Generated when an alarm condition on the BITS timing
reference is detected.
This notification will have the same indices as those of
the tmnxCpmCardTable.""",BITS timing reference is detected.,.1.3.6.1.4.1.6527.3.1.3.2.1.0.39,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.39,tmnxEqSyncIfTimingBITSAlarmClear,Clear,,"""Generated when an alarm condition on the BITS timing
reference is cleared.
This notification will have the same indices as those of
the tmnxCpmCardTable.""",BITS timing reference is cleared.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.40,tmnxEqCardFirmwareUpgraded,Average,,"""Generated when a card is hot-inserted into the chassis and its
firmware is automatically upgraded.  The card type may be IOM or
CPM module.""",Card is hot-inserted into the chassis and its firmware is automatically upgraded,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.41,tmnxChassisUpgradeInProgress,Clear,,"""The tmnxChassisUpgradeInProgress notification is generated only
after a CPM switchover occurs and the new active CPM is running new
software, while the IOMs are still running old software. This is the
start of the upgrade process. The tmnxChassisUpgradeInProgress
notification will continue to be generated every 30 minutes while at
least one IOM is still running older software.""","CPM switchover occurs and the new active CPM is running new software, while the IOMs are still running old software.",.1.3.6.1.4.1.6527.3.1.3.2.1.0.42,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.42,tmnxChassisUpgradeComplete,Clear,,"""The tmnxChassisUpgradeComplete notification is generated to
indicate that all the IOMs are running matching software version in
reference to the active CPM software version changed as part of the
upgrade process.""",Upgrade Complete.,.1.3.6.1.4.1.6527.3.1.3.2.1.0.40,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.43,tmnxChassisHiBwMcastAlarm,Average,,"""The tmnxChassisHiBwMcastAlarm notification is generated when a plane
is  shared by more than one high bandwidth multicast tap.""",Plane shared by more than one high bandwidth multicast tap.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.44,tmnxEqMdaCfgNotCompatible,Average,,"""Generated when a supported MDA is inserted into a slot of an
IOM, the MDA is compatible with the currently provisioned
MDA, but the current configuration on the MDA's ports is not
compatible with the inserted MDA.
[EFFECT] Though services can still be created, if the tmnxMdaNotifyType
is the same as the tmnxMDAEquippedType then the MDA will fail to
operate as configured and will be in a failed state.
[RECOVERY] Change the configuration to reflect the capabilities of the
MDA port, or switch out/re-provision the MDA for one that is
compatible.""",MDA card is inserted into a slot of an IOM.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.45,tmnxCpmCardSyncFileNotPresent,Average,,"""The tmnxCpmCardSyncFileNotPresent notification is generated when
the redundancy file synchronization failed to locate an optional
file.""","Redundancy synchronization failed to locate an optional file.",NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.46,tmnxEqMdaXplError,Major,,"""The tmnxEqMdaXplError notification is generated when an MDA
exhibits persistent XPL Errors.""",Persistent XPL Errors.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.47,tmnxEqCardPChipError,Major,,"""The tmnxEqCardPChipError notification is generated when persistent FCS
errors are detected by the P chip in either the ingress or egress
datapath/complex.  The value tmnxCardSrcSlotBitmap is only used for the
egress datapath/complex direction.""","FCS errors are detected by the P chip in either the ingress or are detected by he P chip in either the ingress or egress datapath/complex.",NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.48,tmnxEqCardSoftResetAlarm,Average,,"""The tmnxEqCardSoftResetAlarm notification is generated when an IOM
card enters and exits the 'soft-reset' state.""",IOM enters and exits the 'soft-reset' state.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.49,tmnxEqMdaSyncENotCompatible,Major,,"""The tmnxEqMdaSyncENotCompatible notification is generated when an
MDA card is inserted into a slot of an IOM. The MDA is compatible
with the currently provisioned MDA, but the currently configured
synchronous ethernet, tmnxMDASynchronousEthernet, is not compatible
with the inserted MDA.
[EFFECT] Though services can still be created, if the tmnxMdaNotifyType
is the same as the tmnxMDAEquippedType then the MDA will fail to
operate as configured and will be in a failed state.
[RECOVERY] Change the configuration to reflect the capabilities of the
MDA port, or switch out/re-provision the MDA for one that is
compatible.""",MDA card is inserted into a slot of an IOM,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.50,tmnxIPsecIsaGrpActiveIsaChgd,Average,,"""The tmnxIPsecIsaGrpActiveIsaChgd notification is generated when a
change in the active ISA (Integrated Service Adaptor) occurs in a
IPsec ISA module group.""","Change the active ISA (Integrated Service Adaptor) occurs in a IPsec ISA module group.",NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.51,tmnxEqCardPChipMemoryEvent,Average,,"""The tmnxEqCardPChipMemoryEvent notification is generated when
a P-chip experiences an occurrence of a memory parity error.""",P experiences an occurrence of a memory parity error.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.52,tmnxIPsecIsaGrpUnableToSwitch,Average,,"""The tmnxIPsecIsaGrpUnableToSwitch notification is generated when
an IPsec ISA (Integrated Service Adaptor) module group is unable
to switch due to lack of resources.
In such an event the ISA group is left without an active MDA and
the tmnxIPsecIsaGrpOperState is set to 'outOfService'.
Recovery is possible by releasing resources, and setting the
tmnxIPsecIsaGrpAdminState object to 'outOfService' followed by a
reset to 'inService' to bring up the ISA group.""",,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.53,tmnxIPsecIsaGrpTnlLowWMark,Clear,,"""The tmnxIPsecIsaGrpTnlLowWMark notification is generated when
number of tunnels for an IPsec ISA (Integrated Service Adaptor) module
has dropped to the low watermark which is 90% of the
tmnxIPsecIsaGrpMaxTunnels.""","IPsec ISA for an IPsec ISA (Integrated Service Adaptor) module has dropped below is 90% of the tmnxIPsecIsaGrpMaxTunnels.",NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.54,tmnxIPsecIsaGrpTnlHighWMark,Average,,"""The tmnxIPsecIsaGrpTnlHighWMark notification is generated when
number of tunnels for an IPsec ISA (Integrated Service Adaptor) module
has reached to the high watermark which is 95% of the
tmnxIPsecIsaGrpMaxTunnels.""","IPsec ISA for an IPsec ISA (Integrated Service Adaptor) module has reached to the high watermark - 95% - tmnxIPsecIsaGrpMaxTunnels.",.1.3.6.1.4.1.6527.3.1.3.2.1.0.53,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.55,tmnxIPsecIsaGrpTnlMax,Critical,,"""The tmnxIPsecIsaGrpTnlMax notification is generated when
number of tunnels for an IPsec ISA (Integrated Service Adaptor) module
has reached the maximum of the tmnxIPsecIsaGrpMaxTunnels.""","IPsec ISA (Integrated Service Adaptor) module has reached the maximum of the tmnxIPsecIsaGrpMaxTunnels.",.1.3.6.1.4.1.6527.3.1.3.2.1.0.53,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.56,tmnxEqSyncIfTimingRef1Quality,Average,,"""Generated when there is a change of the received quality level
on timing reference 1.""",,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.57,tmnxEqSyncIfTimingRef2Quality,Average,,"""Generated when there is a change of the received quality level
on timing reference 2.""",,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.58,tmnxEqSyncIfTimingBITSQuality,Average,,"""Generated when there is a change of the received quality level
on the bits interface.""",,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.59,tmnxEqSyncIfTimingBITS2Quality,Average,,"""Generated when there is a change of the received quality level
on the second bits interface.""",,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.60,tmnxEqSyncIfTimingRefSwitch,Average,,"""Generated when there is a change of which timing reference
is providing timing for the system.""",,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.61,tmnxEqSyncIfTimingBITS2Alarm,Average,,"""Generated when an alarm condition on the BITS 2 timing
reference is detected.
This notification will have the same indices as those of
the tmnxCpmCardTable.""",BITS timing reference is detected.,.1.3.6.1.4.1.6527.3.1.3.2.1.0.62,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.62,tmnxEqSyncIfTimingBITS2AlarmClr,Clear,,"""Generated when an alarm condition on the BITS 2 timing
reference is cleared.
This notification will have the same indices as those of
the tmnxCpmCardTable.""",BITS timing reference is cleared.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.63,tmnxEqSyncIfTimingBITSOutRefChg,Average,,"""Generated when the BITS Out timing reference selection changes.""",BITS Out timing reference selection changes.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.64,tmnxEqCardPChipCamEvent,Average,,"""The tmnxEqCardPChipCamEvent notification is generated when either an
IOM or a CPM experiences a persistent occurrence of a PChip CAM error.
On a CPM card, the tmnxCardComplexNumber will be fixed to the value
zero (0).""",an IOM or a CPM experiences a persistent occurrence of a PChip or a CPM experiences a persistent occurrence of a PChip CAM error.,NONE,3d
TIMETRA-CHASSIS-MIB,TIMETRA-CHASSIS-MIB,.1.3.6.1.4.1.6527.3.1.3.2.1.0.65,tmnxEqSyncIfTimingSystemQuality,Average,,"""The tmnxEqSyncIfTimingSystemQuality notification is generated when
there is a change in the system timing quality level. This
notification is a point-in-time state change event.
[CAUSE] This notification may be triggered for the following reasons:
1) There has been a switch in the timing reference in use by the
network element, either because the previously active timing
reference was disqualified, or to ensure that the network element
is using the timing reference with the best timing quality.
2) There has been a change in the active timing reference's quality
and the change does not result in a timing reference switch.
3) The network element has transitioned into or out of the holdover
state.
[EFFECT] The system quality level is used to determine the SSM code
transmitted on synchronous interfaces. This may affect the SSM code
transmitted on some or all interfaces, which may affect the
distribution of timing throughout the network.
[RECOVERY] If the customer is expecting the system to be locked to a
reference of a particular quality and the system quality has
decreased, the customer will need to determine the root cause (for
example, loss of communication with a satellite) and resolve the
issue.""",,NONE,3d
